adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/gklkxY0veMajdCiGe6ggsh07VG2.jpg,"[10751, 35, 12, 16]",940551,en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",11.054,/dpXxBDi0ut5svjh5fbAqLoaJSq8.jpg,2023-12-06,Migration,False,7.379,2130
False,/fdyRR3R1urnk6oYiChCMu6bFaFb.jpg,"[12, 35]",9671,en,Crocodile Dundee,"When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",11.1938,/pduPduL1ub5kok3lPYT15ryC9L6.jpg,1986-09-26,Crocodile Dundee,False,6.421,2016
False,/ynF37QsffZ1b3Xm2ktpb79ioP6R.jpg,[99],436305,en,The Farthest,The captivating tales of the people and events behind one of humanity's greatest achievements in exploration: NASA's Voyager mission.,11.0813,/jHbSJo4FoKvqaGn3b7q49bcSYVZ.jpg,2018-03-15,The Farthest,False,7.795,61
False,/skvI4rYFrKXS73BJxWGH54Omlvv.jpg,"[10751, 14, 12]",420809,en,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",10.4585,/vloNTScJ3w7jwNwtNGoG8DbTThv.jpg,2019-10-16,Maleficent: Mistress of Evil,False,7.301,6337
False,/lJge9l4ZLf05SHlok9w1Rv5FX5r.jpg,"[27, 28, 53]",1992,en,Planet Terror,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry Darling, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend El Wray lead a team of accidental warriors into the night.",8.7808,/3705GxG0RN9XDV5y9IiXKYHw1fK.jpg,2007-04-06,Planet Terror,False,6.686,3680
False,/iQYwVxXDSBMfZB4JTW5LRi7sBZR.jpg,"[27, 14]",26198,en,The Keep,"Set during World War II, a German army garrison is sent to guard a mountain pass in a village in Romania's Carpathian mountains and sets up barracks in an ancient stone fortress. Two of the soldiers unwittingly release a mysterious entity that kills or corrupts those within its influence, drawing the attention of a Gestapo commander, a Jewish scholar, and a mysterious traveller.",11.4017,/yd9wU3oajNxwaFHQ02rtTBuSFJD.jpg,1983-12-16,The Keep,False,5.6,294
False,/4TvwB8gDO2lUwuuE4qhvXrUHYuA.jpg,"[27, 53]",171045,en,Dead End,"Carl Foster takes off on a well-deserved weekend break with his family knowing only too well that focus on work has impacted his relationship with his wife, young son, and teenage step-daughter. But after a short but restful break in the journey Carl awakens to find himself tied and bound in an old roadside diner, his family trussed and gagged next to him, and a disparate group of dirty, disheveled, vagrant-like undesirables keeping them captive. Only time will reveal who they are and what they want, but things are not everything they might seem.",12.6121,/2mzBjQF5zUYwBBBozG7WHE5zvDr.jpg,2012-03-08,Dead End,False,3.9,15
False,/kvRT3GwcnqGHzPjXIVrVPhUix7Z.jpg,"[12, 28, 878]",271110,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",10.4997,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,False,7.448,23530
False,/fzhAhoU92mc8SB5xke9NDFFhUcM.jpg,"[53, 18, 9648]",183026,tl,Rigodon,"A heartbroken young woman begins a sexual relationship with a struggling artista, not knowing that her new beau is already married. As the truth comes out, obsession and jealousy bring pain into all their lives.",10.7488,/vfVqmu5gh0aqidrcuvQIrxLHnGJ.jpg,2012-11-21,Rigodon,False,5.7,16
False,/9Ocq5X0MNHsTpSONcaRvNDWPiz6.jpg,"[16, 18]",41201,fr,L'Illusionniste,A French illusionist travels to Scotland to work. He meets a young woman in a small village. Their ensuing adventure in Edinburgh changes both their lives forever.,9.8393,/Ac2tNYW9sRaOhmtMJQuhf2mvo00.jpg,2010-06-16,The Illusionist,False,7.3,649
False,/wfabrzHzfYTdCj3iSCY7OEQbND0.jpg,"[18, 80, 36]",522212,en,Just Mercy,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",6.0273,/2bDZl3PzFLFWe4gaFUQnnaslqT3.jpg,2019-12-25,Just Mercy,False,7.9,2402
False,/Klfe4c9DLMhhB648SuWDTkSGH6.jpg,"[27, 53, 9648]",477036,en,The Sonata,"After a gifted musician inherits a mansion after her long lost father dies under mysterious circumstances, she discovers his last musical masterpiece riddled with cryptic symbols that unravels an evil secret, triggering dark forces that reach beyond her imagination.",9.7981,/iiL3AWKPx6GIZN6AmmSq7pbtyc.jpg,2018-11-15,The Sonata,False,4.8,60
False,/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,"[28, 18, 36, 10752]",197,en,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",11.6276,/or1gBugydmjToAEq7OZY0owwFk.jpg,1995-05-24,Braveheart,False,7.941,10710
False,/eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,"[878, 28, 12, 35]",98566,en,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",11.5241,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,2014-08-07,Teenage Mutant Ninja Turtles,False,5.924,7028
False,/kP8rK9dGS1pr0HrnmXfIi2heWjo.jpg,"[18, 28, 12, 36, 10752]",1495,en,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",12.2439,/rNaBe4TwbMef71sgscqabpGKsxh.jpg,2005-05-03,Kingdom of Heaven,False,7.004,4675
False,/8rmx3Wh6fQdSL2nzTmdFn9thcK8.jpg,"[27, 53]",949423,en,Pearl,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.",11.885,/z5uIG81pXyHKg7cUFIu84Wjn4NS.jpg,2022-09-16,Pearl,False,7.241,2386
False,/ykqrPTWtTmxj22FswaWYTl9ZeOr.jpg,"[28, 878, 53]",67203,en,Arctic Predator,A team searching for a long-lost ship in the Arctic unwittingly unleash an alien creature that looks like it's made of ice.,10.4953,/eqPbH6EM9BfXXL4SQUG5N31S8xp.jpg,2010-08-20,Frost Giant,False,5.3,40
False,/1lafNmLIrcWXHlASKmyo2sEAIOu.jpg,"[18, 36]",364051,fr,Les Innocentes,"Poland, 1945. Mathilde, a young French Red Cross doctor, is on a mission to help the war survivors. When a nun seeks for her help, she is brought to a convent where several pregnant sisters are hiding, unable to reconcile their faith with their pregnancy. Mathilde becomes their only hope.",12.1135,/8ZSPkyzq80jBVezRlC80kvV6QZr.jpg,2016-02-10,The Innocents,False,7.062,414
False,/9UTtkDubZJ7KolXtpMds9guAk0z.jpg,[99],605928,en,The Power of the Present,"Exploring the history of the 'Power Rangers' franchise, casting, special effects and music.",11.1386,/935rKaSrvVvjjmdL0a1fnyVSg1W.jpg,2017-06-27,The Power of the Present,False,8.5,14
False,/lGLpzrvvRX3nzdqye8ZoZKvI9MG.jpg,"[37, 18]",778027,en,Corsicana,Deputy United States Marshal Bass Reeves reunites with his former partner turned fugitive Sam Tanner. Reeves and Tanner are in a race against time as they track Jack Donner and his vicious outlaw gang of killers to the oil-rich Texas town of Corsicana.,11.7035,/A9IGX68owMl6KIV9IPPsqEvTlt0.jpg,2022-08-26,Corsicana,False,4.0,6
False,/4BS8tgBNWg2jPiDlBwM2iJe1xB7.jpg,"[16, 10751, 12, 35]",49013,en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,13.3178,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,2011-06-11,Cars 2,False,6.164,8223
False,/hZqRxcFLeVfahDZcqCKOLftTxwm.jpg,"[80, 53, 10402, 9648]",1229915,en,Dead Mail,"An ominous help note finds its way to a 1980s post office, connecting a dead letter investigator to a kidnapped keyboard technician.",9.7745,/mZultpdnzuCDAouwDs5ZYdkGGgT.jpg,2024-03-09,Dead Mail,False,5.955,33
False,/vsOZIHSZBY6i2lWNFdWkNc3kkFL.jpg,[99],229280,pt,Santo Forte,An overview of Brazilian spirituality and religions.,10.2255,/c5PVKMI654Mytk7vyhqB6wNeL28.jpg,1999-08-09,The Mighty Spirit,False,6.8,9
False,/z4oAEfmw1i7Ybcypgg66YroTA08.jpg,"[35, 10402, 10749]",194728,pt,Carnaval Atlântida,"Movie producer Cecílio B. de Milho is intent on filming an epic about Helen of Troy, while some of the crew would rather turn it into a musical comedy.",10.8396,/5zuwRajgu2zbqa37KS18zpDu6se.jpg,1952-02-05,Carnaval Atlântida,False,7.3,6
False,/nuO8o9ltxhI7AZQxePavEZ4TyHa.jpg,"[28, 80, 18]",2034,en,Training Day,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",11.6696,/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,2001-10-05,Training Day,False,7.508,6322
False,/taJMJIPMfbX9p8eYohuo99IKX2e.jpg,"[53, 9648]",450429,da,Uro,"You can run into anything in the Danish woods, but a naked woman covered in blood is not something you see every day. Her name is Robin and she not only claims to have witnessed a gruesome murder but also to having killed her assailant in self-defense. The problem is that the police doesn’t find any trace to prove what happened to her. It remains a complete mystery. Robin feels abandoned by the police, who clearly think she’s the victim of an overactive imagination. Ever her husband and her sister have all the trouble in the world to believe her. She reaches a chilling conclusion. If she didn’t kill the murderer, he must still be out there, wanting to end what he started.",10.2687,/vT9DjrctIHnkb2GSDozgeFwgDkI.jpg,2017-04-14,Robin,False,3.8,5
False,/5Zv5KmgZzdIvXz2KC3n0MyecSNL.jpg,"[28, 18, 53]",634528,en,The Marksman,"Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",10.8109,/6vcDalR50RWa309vBH1NLmG2rjQ.jpg,2021-01-15,The Marksman,False,6.8,1686
False,/3CeWGZjH9jSU16sZFnxMHMiP7zS.jpg,"[28, 80, 18]",140605,en,Certain Fury,Teenage prostitute Scarlet and minor offender Tracy end up on the run together in the wake of a courtroom shoot-out.,12.0045,/jyF4DjV2hfNOur21X29WG5plgUq.jpg,1985-03-01,Certain Fury,False,4.909,22
False,/zvfU3FO7e6i1xZBL3KIxjwhVqN8.jpg,[18],121883,de,Lovely Rita,"Rita is an outcast teenager in suburban Austria, misunderstood both at school, where she's disdained by classmates, and at home, where her staunchly religious mother and temperamental father bemoan her inability to fit in with their comfortable bourgeois life. When Rita sets out to seduce her school bus driver, she sets in motion a series of events that changes everyone's lives irrevocably.",9.6986,/dEiz5PgHBMwao8Q7VBUN4KVFpCH.jpg,2001-11-02,Lovely Rita,False,5.045,22
False,/aGmsekNU5cMOkJMpbdRutkvmVMl.jpg,[35],45243,en,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",11.1493,/cKZu0Fdkj7dmwbfMpgDqVVCkLJQ.jpg,2011-05-25,The Hangover Part II,False,6.498,10959
False,/3qPktw2m0g4Wnd1YCWlsDHViN40.jpg,"[10749, 10770]",1372028,en,Christmas in the Spotlight,"A pop star named Bowyn hasn’t found Mr. Right, until she meets Drew, a professional football player, backstage at one of her shows. When Drew publicly declares he has a crush on Bowyn, they decide to give dating a shot. Their feelings grow stronger, but can it last in the limelight?",10.8859,/2NlflOUyy1Iae3i6x7q6Jr1tNzm.jpg,2024-11-23,Christmas in the Spotlight,False,7.3,20
False,/6ic9EaJeAaYkXpJ0ZiVpJE3h0KX.jpg,"[18, 10770]",656150,en,Responsible Child,"Ray, a twelve-year-old boy, must confront the British legal system when he is accused of murder.",11.8517,/32eFoW7Oudmd0xv8KlFybKvanbA.jpg,2019-12-16,Responsible Child,False,6.556,18
False,/6ic9EaJeAaYkXpJ0ZiVpJE3h0KX.jpg,"[18, 10770]",656150,en,Responsible Child,"Ray, a twelve-year-old boy, must confront the British legal system when he is accused of murder.",11.8517,/32eFoW7Oudmd0xv8KlFybKvanbA.jpg,2019-12-16,Responsible Child,False,6.556,18
False,/yizL4cEKsVvl17Wc1mGEIrQtM2F.jpg,"[28, 878, 12]",588228,en,The Tomorrow War,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",11.725,/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,2021-09-03,The Tomorrow War,False,7.488,3883
False,/hBwDYiOPwXHuwiYGP82ekFNSeBr.jpg,"[12, 14, 10749]",50619,en,The Twilight Saga: Breaking Dawn - Part 1,Bella Swan and Edward Cullen's honeymoon phase is abruptly disrupted by betrayals and unforeseen tragedies that endanger their world.,11.0554,/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,2011-11-16,The Twilight Saga: Breaking Dawn - Part 1,False,6.2,9088
False,/jl7RhBszdR4chHuL9DLoIYjjNcJ.jpg,"[35, 878]",85877,cn,蜜桃成熟時33D,"A young woman named Future is sent from the year 2046 to the year 2011 in Hong Kong. Future was sent by the United Nations in order to get pregnant, where she can then extract her genes and repopulate the earth as 99% of males have become infertile in the future due to attacks from Planet Xucker. Two assassins from Xuckler are sent after her to stop her. Future meets three University students: Felix, Dan-san and Sing. The men are obsessed with female students next door: Chin-chin, Chen-chen and Sai-sai. The students agree to help Future find a mate at the university.",11.0271,/bBC1fBHyFBmc6fn4UDedtkOVSaD.jpg,2011-10-06,The 33D Invader,False,5.645,31
False,/5iJvCqqVWAljEb4h2677NKuqt7Z.jpg,"[10749, 18, 35]",168816,ru,Сладкая женщина,A story about life and love of a young girl Anna who moves from her village to a big city.,12.7692,/4LgQ5SZLj2UK6m0ealZS59yDqXa.jpg,1976-06-06,A Sweet Woman,False,4.1,8
False,/kT9SWKJJkKfYeBOlm3mAqYXtx6.jpg,"[18, 53]",22985,en,The Prowler,"Los Angeles, California. A cop who, unhappy with his job, blames others for his work problems, is assigned to investigate the case of a prowler who stalks the home of a married woman.",11.8987,/7i5jflxPAWYRz0cxgmabiCYfXDe.jpg,1951-05-25,The Prowler,False,6.8,90
False,/ePGj23iFeSCFs2iBjhhXdEvGRw5.jpg,"[27, 53]",1218005,en,Orphans,"A ruthless con artist targets a wealthy European household, but her calculated scheme hits an unexpected snag when someone discovers her dark past and vows to expose her true identity.",9.9502,,,Orphans,False,0.0,0
False,/zvOJawrnmgK0sL293mOXOdLvTXQ.jpg,"[10749, 18]",398818,en,Call Me by Your Name,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",11.4242,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,2017-07-28,Call Me by Your Name,False,8.1,12499
False,/hctm1pdmsk0wW5XV9EwuMUYTuXc.jpg,"[28, 53, 12, 80]",4824,en,The Jackal,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, a psychopathic hitman known only as The Jackal proves an elusive target for the people charged with the task of bringing him down: a deputy FBI director, a Russian MVK Major,  and a jailed IRA terrorist who can recognize him.",10.7554,/oXF26QmDEaRaH9Fbhs3NXtcnryx.jpg,1997-11-14,The Jackal,False,6.383,2019
